_id,psuedocode,state,district,rural_urban,assembly,parliamentary,lgd_urban_local_body_name,lgd_ward_name,lgd_vill_name,lgd_vill_panchayat_name,school_category,school_type,lowclass,highclass,managment,pincode,year_of_establishment,year_of_recognition_pr,year_of_recognition_up,year_of_recognition_sec,year_of_recognition_hsec,special_school_for_cwsn,shift_school,resi_school,resi_type,minority_school,medium_instr1,medium_of_instr2,medium_of_instr3,medium_of_instr4,aff_board_sec,aff_board_hsec,approachable_road,pre_primary,anganwadi_premises,anganwadi_boys,anganwadi_girls,anganwadi_worker,instr_days_pr,instr_days_up,instr_days_sec,instr_days_hsec,avg_school_hrs_student_pr,avg_school_hrs_student_up,avg_school_hrs_student_sec,avg_school_hrs_student_hsec,avg_school_hrs_teacher_pr,avg_school_hrs_teacher_up,avg_school_hrs_teacher_sec,avg_school_hrs_teacher_hsec,cce_pr,cce_up,cce_sec,cce_hsec
593,5890407,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.133,"","",5,2,5,12,1,700024,1950,,1952,1952,2014,2,2,3,9,2,2,19,0,0,2,2,1,9,2,0,0,0,0,234,234,180,0.00,5.45,5.45,5.30,0.00,5.50,5.50,5.50,9,1,1,1
594,1823445,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.133,"","",4,3,5,8,1,700024,1970,,1975,,,2,2,3,9,2,4,19,2,18,0,0,1,9,2,0,0,0,0,232,0,0,0.00,5.15,0.00,0.00,0.00,5.45,0.00,0.00,9,1,9,9
595,7661839,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.133,"","",5,3,5,12,1,700024,1952,,1952,1952,2000,2,2,3,9,2,2,0,0,0,2,2,1,9,2,0,0,0,0,222,205,190,0.00,6.00,6.00,6.00,0.00,6.00,6.00,6.00,9,1,1,1
596,1070628,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.133,"","",5,3,5,12,1,700024,1953,,1996,2000,2011,2,2,3,9,2,4,0,0,0,2,2,1,9,2,0,0,0,0,232,232,232,0.00,5.30,5.30,4.30,0.00,6.00,6.00,5.00,9,1,1,1
597,2161970,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.133,"","",1,3,1,4,1,700024,1972,1982,,,,2,2,3,9,1,12,0,0,0,0,0,1,1,2,0,0,0,244,0,0,0,5.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,1,9,9,9
598,7403777,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.133,"","",1,3,1,4,3,700024,1937,1937,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,232,0,0,0,4.00,0.00,0.00,0.00,4.30,0.00,0.00,0.00,2,9,9,9
599,1422846,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.133,"","",1,3,1,5,3,700024,1999,1999,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,6.00,0.00,0.00,0.00,6.15,0.00,0.00,0.00,1,9,9,9
600,7375993,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.133,"","",1,3,1,5,3,700024,1999,1999,,,,2,2,3,9,2,4,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,6.00,0.00,0.00,0.00,6.30,0.00,0.00,0.00,1,9,9,9
601,7137387,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.133,"","",1,3,1,4,3,700024,2001,,,,,2,2,3,9,2,2,0,0,0,0,0,1,2,2,0,0,0,232,0,0,0,3.00,0.00,0.00,0.00,3.30,0.00,0.00,0.00,2,9,9,9
602,6302208,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.133,"","",1,3,1,4,3,700021,2010,2010,,,,2,2,3,9,2,2,0,0,0,0,0,1,2,2,0,0,0,232,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,9,9,9
603,3416061,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.133,"","",1,3,1,4,3,700024,2001,,,,,2,2,3,9,2,4,0,0,0,0,0,1,2,2,0,0,0,232,0,0,0,3.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,1,9,9,9
604,6095272,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.133,"","",1,3,1,4,3,700024,2001,2001,,,,2,2,3,9,2,2,0,0,0,0,0,1,2,2,0,0,0,232,0,0,0,3.00,0.00,0.00,0.00,3.50,0.00,0.00,0.00,2,9,9,9
605,6027826,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.133,"","",2,3,1,8,5,700024,2012,2015,2015,,,2,2,3,9,2,19,2,4,0,0,0,1,2,9,0,0,0,164,164,0,0,3.00,5.00,0.00,0.00,5.00,7.00,0.00,0.00,2,2,9,9
606,9800033,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.133,"","",1,3,1,4,3,700024,2000,2000,,,,2,2,3,9,2,19,0,0,0,0,0,1,1,2,0,0,0,247,0,0,0,4.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,2,9,9,9
607,1635033,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.133,"","",1,3,1,5,3,700024,2011,2011,,,,2,2,3,9,2,18,0,0,0,0,0,2,1,2,0,0,0,248,0,0,0,4.00,0.00,0.00,0.00,4.30,0.00,0.00,0.00,2,9,9,9
608,2739010,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.139,"","",1,1,1,5,1,700018,1967,1970,,,,2,2,3,9,2,2,0,0,0,0,0,1,2,2,0,0,0,232,0,0,0,4.00,0.00,0.00,0.00,4.40,0.00,0.00,0.00,1,9,9,9
609,4840450,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.139,"","",1,3,1,5,1,700018,1956,1956,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,243,0,0,0,5.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,1,9,9,9
610,6513213,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.139,"","",1,3,1,5,1,700018,1965,1965,,,,2,1,2,9,2,2,0,0,0,0,0,1,1,2,0,0,0,234,0,0,0,4.30,0.00,0.00,0.00,5.00,0.00,0.00,0.00,1,9,9,9
611,1332460,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.139,"","",1,3,1,5,3,700018,1910,1910,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,4.00,0.00,0.00,0.00,4.30,0.00,0.00,0.00,1,9,9,9
612,8906309,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.139,"","",1,3,1,5,3,700018,1995,1995,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,4.00,0.00,0.00,0.00,4.30,0.00,0.00,0.00,2,9,9,9
613,3909221,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.139,"","",1,3,1,4,1,700024,1981,1981,,,,2,1,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,243,0,0,0,4.00,0.00,0.00,0.00,4.30,0.00,0.00,0.00,1,9,9,9
614,7954350,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.139,"","",1,3,1,4,3,700024,2001,2001,,,,2,2,3,9,2,2,0,0,0,0,0,1,2,2,0,0,0,232,0,0,0,3.00,0.00,0.00,0.00,3.50,0.00,0.00,0.00,2,9,9,9
615,2523798,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.139,"","",1,3,1,4,3,700024,2001,2001,,,,2,2,3,9,1,2,0,0,0,0,0,1,2,2,0,0,0,232,0,0,0,3.00,0.00,0.00,0.00,3.30,0.00,0.00,0.00,1,9,9,9
616,6870749,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.139,"","",4,3,5,8,5,700018,2008,,2008,,,2,2,3,9,2,2,0,0,0,0,0,1,9,9,0,0,0,0,232,0,0,0.00,5.00,0.00,0.00,0.00,5.00,0.00,0.00,9,1,9,9
617,2979373,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.139,"","",4,2,5,8,5,700018,1988,,2008,,,2,1,3,9,2,2,0,0,0,0,0,1,9,9,0,0,0,0,232,0,0,0.00,4.00,0.00,0.00,0.00,4.00,0.00,0.00,9,2,9,9
618,8578785,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.139,"","",4,3,5,8,5,700018,1980,,2009,,,2,1,3,9,2,2,0,0,0,0,0,1,9,9,0,0,0,0,232,0,0,0.00,4.00,0.00,0.00,0.00,4.00,0.00,0.00,9,2,9,9
619,9943443,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.139,"","",7,3,5,10,1,700018,2010,,2010,,,2,2,3,9,2,4,2,14,19,2,0,1,9,2,0,0,0,0,0,68,0,0.00,5.30,5.30,0.00,0.00,5.50,5.50,0.00,9,1,1,9
620,8359923,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.140,"","",3,3,1,12,6,700042,2012,1914,1973,1973,2017,2,2,3,9,1,2,19,0,0,2,5,1,1,2,0,0,0,50,50,50,50,4.50,5.00,5.40,5.40,4.50,5.00,5.40,5.40,2,2,2,2
621,9253076,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.140,"","",4,3,5,8,5,700018,1992,,1992,,,2,2,3,9,2,2,0,0,0,0,0,1,9,9,0,0,0,0,220,0,0,0.00,4.00,0.00,0.00,0.00,5.00,0.00,0.00,9,1,9,9
622,7224132,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.140,"","",1,3,1,4,5,700001,1979,1979,,,,2,2,3,9,2,2,0,0,0,0,0,1,2,9,0,0,0,220,0,0,0,4.30,0.00,0.00,0.00,5.00,0.00,0.00,0.00,2,9,9,9
623,4510967,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.140,"","",1,3,1,4,3,700018,2001,2001,,,,2,2,3,9,2,2,0,0,0,0,0,1,2,2,0,0,0,14,0,0,0,3.00,0.00,0.00,0.00,3.50,0.00,0.00,0.00,1,9,9,9
624,1612183,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.140,"","",1,3,1,4,3,700018,2001,2001,,,,2,1,3,9,2,2,0,0,0,0,0,1,2,2,0,0,0,232,0,0,0,3.00,0.00,0.00,0.00,3.50,0.00,0.00,0.00,2,9,9,9
625,8783776,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.140,"","",2,3,1,8,5,700044,2009,2009,2014,,,2,2,3,9,2,19,2,0,0,0,0,1,1,9,0,0,0,232,232,0,0,5.00,5.00,0.00,0.00,6.00,6.00,0.00,0.00,2,2,9,9
626,4244149,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.140,"","",1,3,1,4,5,700044,1979,2011,,,,2,2,3,9,1,18,0,0,0,0,0,1,2,9,0,0,0,232,0,0,0,4.00,0.00,0.00,0.00,4.30,0.00,0.00,0.00,2,9,9,9
627,9532095,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.1,"","",1,3,1,4,1,700036,1968,1977,,,,2,2,3,9,2,4,0,0,0,0,0,1,1,2,0,0,0,240,0,0,0,4.40,0.00,0.00,0.00,5.10,0.00,0.00,0.00,1,9,9,9
628,9816696,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.1,"","",1,3,1,5,1,700002,1937,1952,,,,2,1,2,1,2,2,0,0,0,0,0,1,2,2,0,0,0,232,0,0,0,4.30,0.00,0.00,0.00,5.00,0.00,0.00,0.00,1,9,9,9
629,3530145,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.1,"","",7,2,5,10,1,700002,1910,,,1967,,2,2,2,3,1,2,0,0,0,2,0,1,9,2,0,0,0,0,190,190,0,0.00,6.00,6.00,0.00,0.00,6.30,6.30,0.00,9,1,1,9
630,1988944,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.1,"","",7,3,5,10,1,700002,1931,,,1959,,2,2,3,9,2,4,2,0,0,2,0,1,9,2,0,0,0,0,90,0,0,0.00,5.50,5.50,0.00,0.00,6.00,6.00,0.00,9,1,1,9
631,5030987,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.1,"","",7,2,5,10,1,700002,1967,,,1969,,2,2,3,9,2,2,0,0,0,2,0,1,9,2,0,0,0,0,248,248,0,0.00,4.20,5.00,0.00,0.00,4.35,5.15,0.00,9,1,1,9
632,5835787,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.1,"","",7,1,5,10,1,700002,1961,,1961,2006,,2,2,3,9,2,2,0,0,0,2,0,1,9,2,0,0,0,0,180,180,0,0.00,2.00,3.00,0.00,0.00,3.00,4.00,0.00,9,1,1,9
633,3568095,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.1,"","",7,2,5,10,1,700002,1948,,,1959,,2,2,2,9,2,2,0,0,0,2,0,1,9,2,0,0,0,0,220,220,0,0.00,6.00,6.00,0.00,0.00,6.00,6.00,0.00,9,1,1,9
634,2829576,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.1,"","",7,1,5,10,1,700002,1937,,,1947,,2,1,1,2,2,2,0,0,0,2,0,1,9,2,0,0,0,0,248,248,0,0.00,5.15,5.15,0.00,0.00,5.30,5.30,0.00,9,1,1,9
635,3645782,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.1,"","",1,3,1,5,3,700002,1900,1900,,,,2,2,3,9,2,18,0,0,0,0,0,1,1,2,0,0,0,232,0,0,0,4.30,0.00,0.00,0.00,5.00,0.00,0.00,0.00,2,9,9,9
636,3686363,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.1,"","",3,1,1,12,1,700002,1962,1962,,1966,1976,2,1,3,9,2,2,0,0,0,2,2,1,1,2,0,0,0,230,230,230,230,5.00,5.00,5.00,6.00,6.00,6.00,1.00,1.00,1,1,2,2
637,1749982,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.1,"","",1,3,1,5,1,700002,1977,1980,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,248,0,0,0,4.40,0.00,0.00,0.00,5.30,0.00,0.00,0.00,2,9,9,9
638,2644034,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.3,"","",4,1,5,8,1,700037,1973,,1986,,,2,2,3,9,2,18,19,2,0,0,0,1,9,2,0,0,0,0,232,0,0,0.00,5.30,0.00,0.00,0.00,5.30,0.00,0.00,9,2,9,9
639,9543849,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.3,"","",1,3,1,4,1,700037,1968,1968,,,,2,2,3,9,2,4,0,0,0,0,0,1,1,2,0,0,0,246,0,0,0,5.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,1,9,9,9
640,8618778,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.3,"","",1,3,1,4,1,700037,1970,1976,,,,2,2,3,9,2,18,0,0,0,0,0,1,1,2,0,0,0,248,0,0,0,5.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,1,9,9,9
641,9348517,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.3,"","",1,3,1,5,1,700030,1953,1953,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,232,0,0,0,4.30,0.00,0.00,0.00,5.00,0.00,0.00,0.00,1,9,9,9
642,6197320,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.3,"","",1,3,1,4,1,700037,1968,1974,,,,2,2,3,9,2,18,0,0,0,0,0,1,1,2,0,0,0,232,0,0,0,5.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,1,9,9,9
643,8587126,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.3,"","",1,3,1,4,1,700037,1969,1973,,,,2,2,1,2,2,2,0,0,0,0,0,1,1,2,0,0,0,232,0,0,0,4.30,0.00,0.00,0.00,5.00,0.00,0.00,0.00,1,9,9,9
644,7215805,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.3,"","",1,3,1,4,1,700037,1967,1968,,,,2,1,3,9,2,2,19,0,0,0,0,1,2,2,0,0,0,248,0,0,0,4.30,0.00,0.00,0.00,5.00,0.00,0.00,0.00,1,9,9,9
645,7292986,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.3,"","",1,3,1,4,1,700037,1955,1964,,,,2,2,3,9,2,4,0,0,0,0,0,1,1,2,0,0,0,247,0,0,0,5.40,0.00,0.00,0.00,5.40,0.00,0.00,0.00,1,9,9,9
646,8537957,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.3,"","",1,3,1,4,1,700037,1958,1958,,,,2,2,3,9,2,4,0,0,0,0,0,1,1,2,0,0,0,232,0,0,0,5.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,1,9,9,9
647,1756609,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.3,"","",1,3,1,4,1,700037,1969,1974,,,,2,2,3,9,2,18,0,0,0,0,0,1,1,2,0,0,0,248,0,0,0,4.30,0.00,0.00,0.00,4.30,0.00,0.00,0.00,1,9,9,9
648,4667743,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.3,"","",1,3,1,5,1,700037,1976,1981,,,,2,2,3,9,2,18,0,0,0,0,0,1,1,2,0,0,0,248,0,0,0,5.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,1,9,9,9
649,6389815,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.3,"","",1,3,1,4,1,700037,1968,1971,,,,2,1,3,9,2,18,0,0,0,0,0,1,1,2,0,0,0,248,0,0,0,5.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,1,9,9,9
650,1157903,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.3,"","",1,3,1,4,1,700037,1957,1957,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,234,0,0,0,4.30,0.00,0.00,0.00,4.30,0.00,0.00,0.00,1,9,9,9
651,8110732,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.3,"","",1,3,1,4,1,700037,1935,1935,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,232,0,0,0,4.10,0.00,0.00,0.00,4.30,0.00,0.00,0.00,1,9,9,9
652,1029884,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.3,"","",1,3,1,5,1,700037,1968,1968,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,232,0,0,0,4.10,0.00,0.00,0.00,4.30,0.00,0.00,0.00,1,9,9,9
653,5697468,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.3,"","",1,3,1,4,1,700037,1949,1949,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,232,0,0,0,4.10,0.00,0.00,0.00,4.10,0.00,0.00,0.00,1,9,9,9
654,8727828,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.3,"","",1,3,1,4,1,700037,1955,1955,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,214,0,0,0,4.10,0.00,0.00,0.00,4.30,0.00,0.00,0.00,1,9,9,9
655,2006192,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.3,"","",1,3,1,4,1,700037,1972,1975,,,,2,1,3,9,2,18,0,0,0,0,0,1,1,2,0,0,0,232,0,0,0,4.30,0.00,0.00,0.00,4.30,0.00,0.00,0.00,1,9,9,9
656,5776144,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.3,"","",1,3,1,4,1,700037,1969,1969,,,,2,2,3,9,2,4,0,0,0,0,0,1,1,2,0,0,0,232,0,0,0,4.30,0.00,0.00,0.00,4.30,0.00,0.00,0.00,1,9,9,9
657,9539214,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.3,"","",1,3,1,4,1,700037,1965,1965,,,,2,2,3,9,2,4,0,0,0,0,0,1,1,2,0,0,0,232,0,0,0,5.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,1,9,9,9
658,3617174,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.3,"","",1,3,1,5,1,700037,1963,1963,,,,2,2,3,9,2,4,0,0,0,0,0,1,2,2,0,0,0,232,0,0,0,4.45,0.00,0.00,0.00,5.00,0.00,0.00,0.00,1,9,9,9
659,3819901,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.3,"","",1,3,1,4,1,700037,1962,1971,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,234,0,0,0,5.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,1,9,9,9
660,4486152,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.8,"","",1,3,1,4,1,700003,1903,1949,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,232,0,0,0,4.00,0.00,0.00,0.00,4.30,0.00,0.00,0.00,1,9,9,9
661,1254508,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.8,"","",3,3,1,12,5,700003,1955,,,,,2,1,3,9,2,19,0,0,0,3,5,1,1,9,0,0,0,200,200,200,200,4.00,4.00,5.00,5.00,4.15,4.15,5.15,5.15,2,2,2,2
662,6758856,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.8,"","",1,2,1,5,5,700003,1898,1948,,,,2,2,2,1,2,2,0,0,0,0,0,1,2,9,0,0,0,156,0,0,0,6.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,1,9,9,9
663,9483071,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.10,"","",1,2,1,4,1,700004,1857,1916,,,,2,2,3,9,1,2,0,0,0,0,0,1,1,2,0,0,0,248,0,0,0,5.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,1,9,9,9
664,8960454,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.10,"","",1,3,1,5,1,700004,1896,1978,,,,2,2,1,1,2,2,0,0,0,0,0,1,2,2,0,0,0,248,0,0,0,5.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,1,9,9,9
665,9323500,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.10,"","",1,3,1,4,1,700004,1980,1980,,,,2,2,3,9,2,2,19,0,0,0,0,1,1,2,0,0,0,248,0,0,0,4.40,0.00,0.00,0.00,5.10,0.00,0.00,0.00,1,9,9,9
666,8050166,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.10,"","",1,3,1,4,1,700003,1959,1962,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,248,0,0,0,5.40,0.00,0.00,0.00,5.30,0.00,0.00,0.00,1,9,9,9
667,5455399,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.10,"","",1,3,1,4,1,700004,1960,1960,,,,2,2,3,9,2,4,0,0,0,0,0,1,1,2,0,0,0,248,0,0,0,5.00,0.00,0.00,0.00,5.30,0.00,0.00,0.00,1,9,9,9
668,8396594,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.10,"","",1,3,1,4,1,700003,1936,1936,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,230,0,0,0,4.10,0.00,0.00,0.00,4.30,0.00,0.00,0.00,1,9,9,9
669,7923697,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.10,"","",1,1,1,4,1,700004,1920,1920,,,,2,2,3,9,2,2,19,4,14,0,0,1,1,2,0,0,0,248,0,0,0,4.45,0.00,0.00,0.00,5.30,0.00,0.00,0.00,1,9,9,9
670,6922748,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.10,"","",1,2,1,4,1,700004,1936,1978,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,248,0,0,0,4.00,0.00,0.00,0.00,4.15,0.00,0.00,0.00,1,9,9,9
671,8212306,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.10,"","",1,3,1,5,1,700004,1894,1966,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,248,0,0,0,4.00,0.00,0.00,0.00,4.30,0.00,0.00,0.00,1,9,9,9
672,4507940,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.10,"","",1,3,1,4,1,700003,1954,1954,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,240,0,0,0,5.00,0.00,0.00,0.00,5.30,0.00,0.00,0.00,1,9,9,9
673,7631433,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.10,"","",1,3,1,4,1,700004,1941,1978,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,236,0,0,0,4.10,0.00,0.00,0.00,4.30,0.00,0.00,0.00,2,9,9,9
